Commit: e83bb6dc38ed793ead919e5d7d6d9146816c66a5, AN: Timothy Bish, AD: 2017-06-02, CN: Timothy Bish, CD: 2017-06-02, AMQ-6697-Preserve-dispatched-state-on-client-individual-tx-ack
Commit: bd8661796b190ef605458cdd7a0d90d9af4f51a0, AN: Timothy Bish, AD: 2017-06-02, CN: Timothy Bish, CD: 2017-06-02, AMQ-6697-Adds-a-test-to-show-that-the-described-case-works
Commit: 7413ee00e1d19563cb0273df954ad71ef1433705, AN: gtully, AD: 2017-06-02, CN: gtully, CD: 2017-06-02, AMQ-6696-zero-out-usage-for-forwarded-messages-such-that-the-original-target-is-no-longer-referenced.-fix-and-test
Commit: c50dc6ff00aa864f22cf7527e733a36567214f0b, AN: gtully, AD: 2017-06-01, CN: gtully, CD: 2017-06-01, AMQ-6693-ignore-the-long-term-connection-associated-with-the-broker-context-fix-and-test
Commit: f4c11f73bba4440fd976aa5a3db3b7ee119d4712, AN: gtully, AD: 2017-05-29, CN: gtully, CD: 2017-05-29, AMQ-6688-catch-throwable-on-add-task-such-that-result-error-result-is-not-lost-on-failed-async-send-fix-and-test
Commit: 00ee9491d9e21b85f44f23e05bc1bd6fd82dc2cc, AN: gtully, AD: 2017-05-29, CN: gtully, CD: 2017-05-29, AMQ-6678-sync-destructive-purge-on-queue-view-mbean-jmx-to-prevent-concurrent-calls
Commit: 04b60cb188932a91be9f59d6cda09290219d8a45, AN: Christopher L. Shannon (cshannon), AD: 2017-05-24, CN: Christopher L. Shannon (cshannon), CD: 2017-05-24, AMQ-6664-Adding-missing-header-tag-to-JSP-files
Commit: 7cae60eae0e2835222783c770974d83323dd6a10, AN: gtully, AD: 2017-05-24, CN: gtully, CD: 2017-05-24, AMQ-6684-exclude-json-cat-x-transitive-dep
Commit: e69367fbc329aa66a90e33a917b0d4ccd86c015e, AN: Timothy Bish, AD: 2017-05-22, CN: Timothy Bish, CD: 2017-05-22, https-issues.apache.org-jira-browse-AMQ-6680
Commit: acab282d9cb348cfc608ee405de4f9d3566698cc, AN: gtully, AD: 2017-05-18, CN: gtully, CD: 2017-05-18, AMQ-6678-sync-destructive-queue-view-mbean-jmx-operations-such-that-concurrent-calls-see-consistent-state
Commit: eb1a3eb77bf0ce823ba5f4891ef7a546edce5321, AN: gtully, AD: 2017-05-10, CN: gtully, CD: 2017-05-10, AMQ-6670-harden-the-test-to-avoid-ci-failure
Commit: 053c38f99f910872b16c29e7e145e584b3b0c081, AN: gtully, AD: 2017-05-08, CN: gtully, CD: 2017-05-08, AMQ-6670-disable-expiry-processing-that-may-page-in-and-change-the-test
Commit: 2518bded67b765463bab7742708bcaf4f706b46d, AN: gtully, AD: 2017-05-05, CN: gtully, CD: 2017-05-05, AMQ-6670-trap-classcast-and-marshall-errors-on-load-message-from-journal-such-that-errors-are-consistently-propagated-to-the-ioExceptionHandler
Commit: b30ae4e8462f594488c95868aa99f89c82de5861, AN: gtully, AD: 2017-05-05, CN: gtully, CD: 2017-05-05, AMQ-6665-remove-extranious-import-from-test
Commit: 2e2d5ddd3de7d0fe36ce5eb3d4fe81e97fe990a4, AN: Timothy Bish, AD: 2017-05-04, CN: Timothy Bish, CD: 2017-05-04, https-issues.apache.org-jira-browse-AMQ-6669
Commit: 2bd337993285d83549fdb9d9f9b96712bb6fed69, AN: gtully, AD: 2017-05-04, CN: gtully, CD: 2017-05-04, AMQ-6068-make-full-cleanup-of-the-rar-managed-connection-conditional-on-a-user-specified-client-id-being-present
Commit: 35f30102a6d2083bd640f86f30abffc536863458, AN: gtully, AD: 2017-05-03, CN: gtully, CD: 2017-05-03, AMQ-2100-fix-for-intermittent-ci-failure
Commit: c4a1346875dc40c1469e5b9625efe73eccb4b081, AN: gtully, AD: 2017-05-03, CN: gtully, CD: 2017-05-03, AMQ-6465-fix-up-test-interplay-clean-on-start-and-consume-what-is-produced
Commit: a0ba0bf4c6beaf50ce5e021ef5e4d493119bb1ef, AN: gtully, AD: 2017-05-03, CN: gtully, CD: 2017-05-03, AMQ-6667-gate-cursor-cache-enablement-on-a-single-pending-send-and-tidy-up-setbatch-to-always-check-outstanding-async-future-list.-Fix-and-test
Commit: 57795bafcea290c6879bb288822435c480a9212d, AN: gtully, AD: 2017-04-27, CN: gtully, CD: 2017-04-27, AMQ-6665-check-for-peercerts-is-now-on-tcp-transport-such-that-the-bridge-connection-info-can-have-the-correct-context
Commit: 808a4c5c173bf789326d33ed6bbbc7a6544bf8e0, AN: Christopher L. Shannon (cshannon), AD: 2017-04-25, CN: Christopher L. Shannon (cshannon), CD: 2017-04-25, AMQ-6661-Fix-Auto-MQTT-protocol-detection
Commit: af03ad467987fad7f1ee2d8382ed0acd17432a9b, AN: gtully, AD: 2017-04-11, CN: gtully, CD: 2017-04-11, AMQ-6652-add-final-modifier-to-test
Commit: ca5e41bb7ab740207795d27ca341634f983f375e, AN: gtully, AD: 2017-04-10, CN: gtully, CD: 2017-04-10, AMQ-6652-ensure-checkpoint-pagefile-flush-includeds-the-checkpoint-transaction
Commit: 58046194d02bdcfe74fc8717457229d571ac4627, AN: Christopher L. Shannon (cshannon), AD: 2017-04-10, CN: Christopher L. Shannon (cshannon), CD: 2017-04-10, https-issues.apache.org-jira-browse-AMQ-6649
Commit: 63b2e5c4eabfbdc54ff6ebb155092f7033e7bf22, AN: gtully, AD: 2017-04-06, CN: gtully, CD: 2017-04-06, AMQ-6494-fix-check-order-of-close-state-for-onException-handler
Commit: b64ac1dd779e2eb62a8cda1775f2ab6491d05771, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6646-improve-error-reporting-to-include-url
Commit: 4a3d117d9693480c4a6564dc2c349317d16a14b3, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6645-add-originalDestination-to-the-mapped-properties
Commit: 729766e4925ec05ec05410887df146dd27adbbf4, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6494-ensure-vm-transport-propagates-onCommand-exceptions-to-peer
Commit: 0f7561e85ab18912ce65120dde465aef5acda12a, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, Revert-AMQ-6494-Return-ExceptionResponse-during-broker-service-shutdown
Commit: c1cbf509da996ccbd522934d4a927d2164054c76, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6644-ensure-journal-files-past-last-update-are-not-included-in-the-logged-gc-set-in-error
Commit: 8b064889c68d092f7b0fd425d2b1f65f4da37e2b, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6643-final-modifier-for-test-in-the-right-place
Commit: 2a2cb3997fbb66ff4040175d70850c990701ab57, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6643-final-modifier-for-test
Commit: 679db08db3dba27475b9e82c20d3dafeb155631f, AN: gtully, AD: 2017-04-04, CN: gtully, CD: 2017-04-04, AMQ-6643-ensure-a-wildcard-virtual-topic-subscriber-is-restricted-to-the-wildcard-destination-avoid-duplicate-and-spurious-dispatch.-fix-and-test
Commit: 2731f04f1ca81312d08ffc21c0ceb09513165b7c, AN: Christopher L. Shannon (cshannon), AD: 2017-03-31, CN: Christopher L. Shannon (cshannon), CD: 2017-03-31, AMQ-6642-Fix-potential-NPE-on-updateMessage
Commit: 4ef1fc74cf8068b5c41cc1f4d1c97967658a465b, AN: gtully, AD: 2017-03-30, CN: gtully, CD: 2017-03-30, AMQ-6640-either-broker-dispatch-to-bridge-or-bridge-dispatch-to-broker-needs-to-be-async-dispatchAsync-network-option-is-the-trigger-for-the-vm-transport-to-be-sync-in-line-with-the-current-defaults.-original-BacklogNetworkCrossTalkTest-scenario-exposed-this.-upshot-is-dispatchAsync-false-is-not-compatible-with-duplicate-subscription-suppression-which-is-fair
Commit: 5ac9657c123993e7f4bac16ed79e2c9763ea45d1, AN: gtully, AD: 2017-03-30, CN: gtully, CD: 2017-03-30, AMQ-6640-shrink-test-duration-for-ci-boxes
Commit: d84a58656c0b3fcb2aad04e47ef843bf379a25f0, AN: gtully, AD: 2017-03-29, CN: gtully, CD: 2017-03-29, AMQ-6640-allign-use-of-sync-vm-transport-usage-on-duplex-end-of-networkconnector-with-initiator-end.-only-duplexinbound-for-forwarding-is-async-to-allow-thread-for-responses.-vm-transport-options-applied-in-one-place-and-test-more-deterministic-w.r.t-the-hang-scenario
Commit: 8e00c6c2bc30e38cee585d9de97b511ed664951b, AN: gtully, AD: 2017-03-28, CN: gtully, CD: 2017-03-28, AMQ-6640-fix-duplicate-suppression-sync-request-on-responder-end-of-duplex-network-connector-only-b-c-that-has-the-async-local-transport.-Additional-test.-Ensure-broker-sync-is-conditional-on-the-need-for-duplicate-suppression-which-should-only-be-necessary-in-ring-topologies-when-properly-configured
Commit: 36689beff755fd6391c3a8291d1e89fc782eac0d, AN: gtully, AD: 2017-03-14, CN: gtully, CD: 2017-03-14, AMQ-6561-fix-up-unit-test-that-expects-socket-to-remain-open-after-InvalidClientIDException-dubious-expectation-in-the-test-that-wants-to-verify-broker-is-ok
Commit: c5a8b2c8b11121f4999d9f05932cd040d8c9f2a7, AN: gtully, AD: 2017-03-13, CN: gtully, CD: 2017-03-13, AMQ-6625-ensure-kahadb-stops-operation-on-the-first-IOException-to-facilitate-auto-recovery-from-partial-writes
Commit: f651aa361f8d8428c94420d1f5713c70ed0baf07, AN: Christian Schneider, AD: 2017-03-10, CN: Christian Schneider, CD: 2017-03-10, AMQ-6620-Workaround-until-the-actual-issue-is-fixed-in-karaf
Commit: 21ae1ef2e658a14f89bde79a83a32af340fb351a, AN: gtully, AD: 2017-03-07, CN: gtully, CD: 2017-03-07, AMQ-6606-reset-next-batch-so-it-does-not-get-reused-after-error-and-refine-fix-to-sync-write-batches-b-c-async-locations-will-already-be-in-the-index
Commit: 2809befff568f5f8c3c16f1a836c229ef4bf95eb, AN: gtully, AD: 2017-03-03, CN: gtully, CD: 2017-03-03, AMQ-6610-fix-up-brittle-jmock-test
Commit: e67d48680f16061d0a5fbd09129ce8f0a7759255, AN: gtully, AD: 2017-03-02, CN: gtully, CD: 2017-03-02, AMQ-6614-fix-up-jmx-blockedSendsCount-and-producer-view-blocking-flag-for-async-send-case.-fix-and-test
Commit: eab9a0d05758fd0e8e83e7e482f4f0406cd9af5e, AN: gtully, AD: 2017-03-01, CN: gtully, CD: 2017-03-01, AMQ-6603-pull-unnecessary-guava-dep-from-the-new-test
Commit: 90b808ab98b760f06885a5f45628353c9d2224f2, AN: Timothy Bish, AD: 2017-02-28, CN: Timothy Bish, CD: 2017-02-28, AMQ-6603-Stop-tracking-producer-if-creation-failed
Commit: 8641928553e0f1d97416fd010c2f7d6f165b3660, AN: gtully, AD: 2017-02-28, CN: gtully, CD: 2017-02-28, AMQ-6603-ensure-failover-does-not-track-consumer-creation-that-fails-with-an-exception-fix-and-test.-Thanks-for-the-test-Tadayoshi-Sato
Commit: b6521e292b20788eef44f3a7810d8e4281b677dc, AN: gtully, AD: 2017-02-27, CN: gtully, CD: 2017-02-27, AMQ-6414-additional-logging-that-helped-identify-root-cause
Commit: a1f6261fb248fd2d39b78e7f2245352009394975, AN: gtully, AD: 2017-02-27, CN: gtully, CD: 2017-02-27, AMQ-6414-additional-test-that-reproduces-and-validates
Commit: ef84db5e64b7a96a0c5c7271bd88642d940ba7a4, AN: Christopher L. Shannon (cshannon), AD: 2017-02-27, CN: Christopher L. Shannon (cshannon), CD: 2017-02-27, AMQ-6610-Fixing-JDBC-test
Commit: bab0887ed60907d4ccac1824d83371a592f94925, AN: Christopher L. Shannon (cshannon), AD: 2017-02-24, CN: Christopher L. Shannon (cshannon), CD: 2017-02-24, AMQ-6610-Network-connector-mbean-not-registered-on-reload
Commit: 79069598b1435cadaef504d8d3de31777b869c59, AN: Christopher L. Shannon (cshannon), AD: 2017-02-23, CN: Christopher L. Shannon (cshannon), CD: 2017-02-23, AMQ-6606-fix-typo
Commit: fe5164a404ebcb0879c1b769e16c00f475320419, AN: Christopher L. Shannon (cshannon), AD: 2017-02-23, CN: Christopher L. Shannon (cshannon), CD: 2017-02-23, AMQ-6602-Fix-race-condition-in-TaskRunnerFactory
Commit: 816f81e605ab692ca48d22cce30cf3722f83013f, AN: gtully, AD: 2017-02-22, CN: gtully, CD: 2017-02-22, AMQ-6517-resolve-intermittent-test-failure-wait-for-client-connection-to-see-broker-disconnect
Commit: d53b8f8d424e3cf51646b215007fc017717edf44, AN: gtully, AD: 2017-02-21, CN: gtully, CD: 2017-02-21, AMQ-6606-avoid-partial-writes-to-the-end-of-the-journal-revert-offset-increment-on-ioexception-fix-and-test
Commit: ff34668a2da0b0d3850f2a568b43218edbca62c7, AN: Christian Schneider, AD: 2017-02-17, CN: Christian Schneider, CD: 2017-02-17, AMQ-6605-Properly-specify-the-tag-libs-we-use
Commit: f6bf823dedba54dea40b597f1762ac6d7308ffa6, AN: Christopher L. Shannon (cshannon), AD: 2017-02-17, CN: Christopher L. Shannon (cshannon), CD: 2017-02-17, AMQ-6599-Properly-apply-soTimeout-value-to-TcpTransport
Commit: c0c9e9c0ab030a806ef085b08e9605c881fb8bdd, AN: Christian Schneider, AD: 2017-02-15, CN: Christian Schneider, CD: 2017-02-15, AMQ-6597-Do-not-add-the-camel-component-decriptors-to-activemq-osgi
Commit: d86c98a68772aaa879e6a573fed1ab8382568c9e, AN: gtully, AD: 2017-02-10, CN: gtully, CD: 2017-02-10, AMQ-6587-fix-root-cause-of-deletion-candidate-seeing-sub.-contention-between-adding-sub-to-dests-and-adding-dests-to-sub-also-removing-sub-from-dests-twice-could-leave-dest-stat-negative-allowing-invalid-candidate-for-gc
Commit: 1d15908e71942ced7e4987273846976753a028f6, AN: Christopher L. Shannon (cshannon), AD: 2017-02-08, CN: Christopher L. Shannon (cshannon), CD: 2017-02-08, https-issues.apache.org-jira-browse-AMQ-6595
Commit: 0ee4f5b84302daf8901363556d038e274c2defd5, AN: gtully, AD: 2017-02-07, CN: gtully, CD: 2017-02-07, AMQ-6587-additional-contention-window-with-new-sub-while-gc-is-in-progress-need-to-verify-new-sub-is-actually-subscribed-to-the-candidate-for-deletion.-Fix-and-test
Commit: e4efa6f47adafeeb6e12c6e62f210b3016544252, AN: Christian Schneider, AD: 2017-02-02, CN: Christian Schneider, CD: 2017-02-02, AMQ-6591-Add-missing-import
Commit: e3b529129a490d760d21692736e7c0dda7e615e2, AN: gtully, AD: 2017-02-02, CN: gtully, CD: 2017-02-02, AMQ-6432-improve-the-logging-to-see-the-current-offset
Commit: 83511c96e5cf91f348a81ecc3c4439aa345548dd, AN: Christopher L. Shannon (cshannon), AD: 2017-02-02, CN: Christopher L. Shannon (cshannon), CD: 2017-02-02, https-issues.apache.org-jira-browse-AMQ-6590
Commit: 38d85be476a06fe9a1f60b4f38232d64a6d0398a, AN: Christopher L. Shannon (cshannon), AD: 2017-02-02, CN: Christopher L. Shannon (cshannon), CD: 2017-02-02, https-issues.apache.org-jira-browse-AMQ-6590
